# COMMENT	SELECT * FROM beast_example_phat/beast_example_phat Isochrones WHERE ~((M_ini < 12.) & (stage == 0))
# ISOCHRONE	1.0000e+06 yr
# NAME	beast_example_phat/beast_example_phat Isochrones
# Z	stage
# BINARY_FRAC	0.3
# BINARY_KIND	1
# BINARY_MRINF	0.7
# BINARY_MRSUP	1
# CMD_VERSION	2.7
# DUST_SOURCE	nodust
# DUST_SOURCEC	AMCSIC15
# DUST_SOURCEM	dpmod60alox40
# ETA_REIMERS	0.2
# EXTINCTION_AV	0
# ICM_LIM	4
# IMF_FILE	tab_imf/imf_kroupa.dat
# ISOC_AGE	10000000.0
# ISOC_AGE0	12700000000.0
# ISOC_DLAGE	1.0
# ISOC_DZ	0.0001
# ISOC_KIND	parsec_CAF09_v1.2S
# ISOC_LAGE0	6.0
# ISOC_LAGE1	10.13
# ISOC_VAL	1
# ISOC_Z0	0.0001
# ISOC_Z1	0.03
# ISOC_ZETA	0.02
# ISOC_ZETA0	0.03
# KIND_CSPECMAG	aringer09
# KIND_DUST	0
# KIND_INTERP	1
# KIND_MAG	2
# KIND_POSTAGB	-1
# KIND_PULSECYCLE	0
# KIND_TPAGB	0
# LF_DELTAMAG	0.2
# LF_MAGINF	20
# LF_MAGSUP	-20
# MAG_LIM	26
# MAG_RES	0.1
# OUTPUT_EVSTAGE	1
# OUTPUT_GZIP	0
# OUTPUT_KIND	0
# PHOTSYS_FILE	tab_mag_odfnew/tab_mag_bessell.dat
# SUBMIT_FORM	Submit
##               Column	      Unit	Comment	Null	  Fmt
##                    Z	          	Metallicity		25.17e
##                M_ini	      Msun	Initial Mass		25.17e
##                M_act	      Msun	Current Mass, M(t)		25.17e
##                 mbol	          			25.17e
##                stage	          			  22i
##                 logA	        yr	Age		25.17e
##                 logL	      Lsun	Luminosity		25.17e
##                 logT	         K	Effective temperature		25.17e
##                 logg	   cm/s**2	Surface gravity		25.17e
Z,M_ini,M_act,mbol,stage,logA,logL,logT,logg
  2.99999999999999989e-02,  5.09182500999999998e+00,  5.09180000000000010e+00, -3.20599999999999996e+00,                     2,  8.00000000000000000e+00,  3.19059999999999988e+00,  4.01069999999999993e+00,  2.94930000000000003e+00
  2.99999999999999989e-02,  5.09203004999999997e+00,  5.09199999999999964e+00, -3.20000000000000018e+00,                     2,  8.00000000000000000e+00,  3.18809999999999993e+00,  3.99849999999999994e+00,  2.90289999999999981e+00
  2.99999999999999989e-02,  5.09222937000000009e+00,  5.09220000000000006e+00, -3.19200000000000017e+00,                     2,  8.00000000000000000e+00,  3.18460000000000010e+00,  3.98629999999999995e+00,  2.85729999999999995e+00
  2.99999999999999989e-02,  5.09242057999999975e+00,  5.09239999999999959e+00, -3.18100000000000005e+00,                     2,  8.00000000000000000e+00,  3.18040000000000012e+00,  3.97400000000000020e+00,  2.81250000000000000e+00
  2.99999999999999989e-02,  5.09260415999999960e+00,  5.09260000000000002e+00, -3.16900000000000004e+00,                     2,  8.00000000000000000e+00,  3.17539999999999978e+00,  3.96170000000000000e+00,  2.76820000000000022e+00
  2.99999999999999989e-02,  5.09277963999999983e+00,  5.09280000000000044e+00, -3.15499999999999980e+00,                     2,  8.00000000000000000e+00,  3.16979999999999995e+00,  3.94939999999999980e+00,  2.72460000000000013e+00
  2.99999999999999989e-02,  5.09294652999999986e+00,  5.09290000000000020e+00, -3.13899999999999979e+00,                     2,  8.00000000000000000e+00,  3.16369999999999996e+00,  3.93710000000000004e+00,  2.68150000000000022e+00
  2.99999999999999989e-02,  5.09310532000000027e+00,  5.09309999999999974e+00, -3.12300000000000022e+00,                     2,  8.00000000000000000e+00,  3.15700000000000003e+00,  3.92470000000000008e+00,  2.63890000000000002e+00
  2.99999999999999989e-02,  5.09325551999999959e+00,  5.09330000000000016e+00, -3.10499999999999998e+00,                     2,  8.00000000000000000e+00,  3.14990000000000014e+00,  3.91239999999999988e+00,  2.59669999999999979e+00
  2.99999999999999989e-02,  5.09339762000000018e+00,  5.09339999999999993e+00, -3.08599999999999985e+00,                     2,  8.00000000000000000e+00,  3.14239999999999986e+00,  3.90010000000000012e+00,  2.55489999999999995e+00
  2.99999999999999989e-02,  5.09353161000000032e+00,  5.09349999999999969e+00, -3.06599999999999984e+00,                     2,  8.00000000000000000e+00,  3.13439999999999985e+00,  3.88770000000000016e+00,  2.51339999999999986e+00
  2.99999999999999989e-02,  5.09365892000000020e+00,  5.09370000000000012e+00, -3.04499999999999993e+00,                     2,  8.00000000000000000e+00,  3.12610000000000010e+00,  3.87530000000000019e+00,  2.47219999999999995e+00
  2.99999999999999989e-02,  5.09377955999999976e+00,  5.09379999999999988e+00, -3.02400000000000002e+00,                     2,  8.00000000000000000e+00,  3.11750000000000016e+00,  3.86299999999999999e+00,  2.43129999999999979e+00
  2.99999999999999989e-02,  5.09389305000000014e+00,  5.09389999999999965e+00, -3.00199999999999978e+00,                     2,  8.00000000000000000e+00,  3.10860000000000003e+00,  3.85060000000000002e+00,  2.39060000000000006e+00
  2.99999999999999989e-02,  5.09400081999999976e+00,  5.09400000000000031e+00, -2.97900000000000009e+00,                     2,  8.00000000000000000e+00,  3.09949999999999992e+00,  3.83820000000000006e+00,  2.35029999999999983e+00
  2.99999999999999989e-02,  5.09410285999999957e+00,  5.09410000000000007e+00, -2.95500000000000007e+00,                     2,  8.00000000000000000e+00,  3.09010000000000007e+00,  3.82580000000000009e+00,  2.31000000000000005e+00
  2.99999999999999989e-02,  5.09419918000000038e+00,  5.09419999999999984e+00, -2.93100000000000005e+00,                     2,  8.00000000000000000e+00,  3.08060000000000000e+00,  3.81329999999999991e+00,  2.26989999999999981e+00
  2.99999999999999989e-02,  5.09429072999999999e+00,  5.09429999999999961e+00, -2.90700000000000003e+00,                     2,  8.00000000000000000e+00,  3.07080000000000020e+00,  3.80089999999999995e+00,  2.22990000000000022e+00
  2.99999999999999989e-02,  5.09437752000000010e+00,  5.09440000000000026e+00, -2.88200000000000012e+00,                     2,  8.00000000000000000e+00,  3.06090000000000018e+00,  3.78840000000000021e+00,  2.18999999999999995e+00
  2.99999999999999989e-02,  5.09445952999999996e+00,  5.09450000000000003e+00, -2.85700000000000021e+00,                     2,  8.00000000000000000e+00,  3.05080000000000018e+00,  3.77599999999999980e+00,  2.15030000000000010e+00
  2.99999999999999989e-02,  5.09453772999999988e+00,  5.09450000000000003e+00, -2.83099999999999996e+00,                     2,  8.00000000000000000e+00,  3.04059999999999997e+00,  3.76350000000000007e+00,  2.11059999999999981e+00
  2.99999999999999989e-02,  5.09461211999999986e+00,  5.09459999999999980e+00, -2.80500000000000016e+00,                     2,  8.00000000000000000e+00,  3.03010000000000002e+00,  3.75110000000000010e+00,  2.07120000000000015e+00
  2.99999999999999989e-02,  5.09468412000000015e+00,  5.09469999999999956e+00, -2.77800000000000002e+00,                     2,  8.00000000000000000e+00,  3.01940000000000008e+00,  3.73859999999999992e+00,  2.03209999999999980e+00
  2.99999999999999989e-02,  5.09475564999999975e+00,  5.09480000000000022e+00, -2.75000000000000000e+00,                     2,  8.00000000000000000e+00,  3.00789999999999980e+00,  3.72619999999999996e+00,  1.99419999999999997e+00
  2.99999999999999989e-02,  5.09483193999999973e+00,  5.09480000000000022e+00, -2.71700000000000008e+00,                     2,  8.00000000000000000e+00,  2.99460000000000015e+00,  3.71399999999999997e+00,  1.95859999999999990e+00
  2.99999999999999989e-02,  5.09491681999999990e+00,  5.09489999999999998e+00, -2.67700000000000005e+00,                     2,  8.00000000000000000e+00,  2.97860000000000014e+00,  3.70219999999999994e+00,  1.92710000000000004e+00
  2.99999999999999989e-02,  5.09504509000000017e+00,  5.09499999999999975e+00, -2.61200000000000010e+00,                     2,  8.00000000000000000e+00,  2.95299999999999985e+00,  3.69110000000000005e+00,  1.90840000000000010e+00
  2.99999999999999989e-02,  5.09517050000000005e+00,  5.09520000000000017e+00, -2.54499999999999993e+00,                     2,  8.00000000000000000e+00,  2.92609999999999992e+00,  3.68230000000000013e+00,  1.90030000000000010e+00
  2.99999999999999989e-02,  5.09531115999999962e+00,  5.09529999999999994e+00, -2.47299999999999986e+00,                     2,  8.00000000000000000e+00,  2.89720000000000022e+00,  3.67320000000000002e+00,  1.89280000000000004e+00
  2.99999999999999989e-02,  5.09545993999999958e+00,  5.09550000000000036e+00, -2.42799999999999994e+00,                     2,  8.00000000000000000e+00,  2.87930000000000019e+00,  3.66429999999999989e+00,  1.87509999999999999e+00
  2.99999999999999989e-02,  5.09551381999999986e+00,  5.09550000000000036e+00, -2.41800000000000015e+00,                     3,  8.00000000000000000e+00,  2.87510000000000021e+00,  3.66109999999999980e+00,  1.86640000000000006e+00
  2.99999999999999989e-02,  5.09565734999999975e+00,  5.09569999999999990e+00, -2.45000000000000018e+00,                     3,  8.00000000000000000e+00,  2.88790000000000013e+00,  3.65260000000000007e+00,  1.81960000000000011e+00
  2.99999999999999989e-02,  5.09578514000000027e+00,  5.09579999999999966e+00, -2.53600000000000003e+00,                     3,  8.00000000000000000e+00,  2.92249999999999988e+00,  3.64489999999999981e+00,  1.75439999999999996e+00
  2.99999999999999989e-02,  5.09588861000000026e+00,  5.09590000000000032e+00, -2.63700000000000001e+00,                     3,  8.00000000000000000e+00,  2.96280000000000010e+00,  3.63859999999999983e+00,  1.68900000000000006e+00
  2.99999999999999989e-02,  5.09597731000000032e+00,  5.09600000000000009e+00, -2.73300000000000010e+00,                     3,  8.00000000000000000e+00,  3.00119999999999987e+00,  3.63379999999999992e+00,  1.63139999999999996e+00
  2.99999999999999989e-02,  5.09607029000000011e+00,  5.09609999999999985e+00, -2.82699999999999996e+00,                     3,  8.00000000000000000e+00,  3.03869999999999996e+00,  3.62950000000000017e+00,  1.57650000000000001e+00
  2.99999999999999989e-02,  5.09620522999999981e+00,  5.09619999999999962e+00, -2.93400000000000016e+00,                     3,  8.00000000000000000e+00,  3.08150000000000013e+00,  3.62480000000000002e+00,  1.51509999999999989e+00
  2.99999999999999989e-02,  5.09625912000000003e+00,  5.09630000000000027e+00, -2.97000000000000020e+00,                     3,  8.00000000000000000e+00,  3.09580000000000011e+00,  3.62320000000000020e+00,  1.49439999999999995e+00
  2.99999999999999989e-02,  5.09640693999999961e+00,  5.09640000000000004e+00, -3.04000000000000004e+00,                     3,  8.00000000000000000e+00,  3.12400000000000011e+00,  3.62029999999999985e+00,  1.45439999999999992e+00
  2.99999999999999989e-02,  5.09643650000000026e+00,  5.09640000000000004e+00, -3.05299999999999994e+00,                     3,  8.00000000000000000e+00,  3.12900000000000000e+00,  3.61969999999999992e+00,  1.44700000000000006e+00
  2.99999999999999989e-02,  5.09670447999999965e+00,  5.09670000000000023e+00, -3.13799999999999990e+00,                     3,  8.00000000000000000e+00,  3.16310000000000002e+00,  3.61609999999999987e+00,  1.39860000000000007e+00
  2.99999999999999989e-02,  5.09706162999999979e+00,  5.09710000000000019e+00, -3.23499999999999988e+00,                     3,  8.00000000000000000e+00,  3.20199999999999996e+00,  3.61209999999999987e+00,  1.34349999999999992e+00
  2.99999999999999989e-02,  5.09744834999999963e+00,  5.09740000000000038e+00, -3.33499999999999996e+00,                     3,  8.00000000000000000e+00,  3.24210000000000020e+00,  3.60809999999999986e+00,  1.28750000000000009e+00
  2.99999999999999989e-02,  5.09781980999999984e+00,  5.09780000000000033e+00, -3.43000000000000016e+00,                     3,  8.00000000000000000e+00,  3.27999999999999980e+00,  3.60460000000000003e+00,  1.23580000000000001e+00
  2.99999999999999989e-02,  5.09819173999999986e+00,  5.09820000000000029e+00, -3.52400000000000002e+00,                     3,  8.00000000000000000e+00,  3.31760000000000010e+00,  3.60119999999999996e+00,  1.18460000000000010e+00
  2.99999999999999989e-02,  5.09860038999999965e+00,  5.09860000000000024e+00, -3.62699999999999978e+00,                     3,  8.00000000000000000e+00,  3.35869999999999980e+00,  3.59759999999999991e+00,  1.12900000000000000e+00
  2.99999999999999989e-02,  5.09904622999999990e+00,  5.09900000000000020e+00, -3.73899999999999988e+00,                     3,  8.00000000000000000e+00,  3.40370000000000017e+00,  3.59359999999999991e+00,  1.06820000000000004e+00
  2.99999999999999989e-02,  5.09952259000000030e+00,  5.09949999999999992e+00, -3.85999999999999988e+00,                     3,  8.00000000000000000e+00,  3.45210000000000017e+00,  3.58930000000000016e+00,  1.00269999999999992e+00
  2.99999999999999989e-02,  5.09998654999999967e+00,  5.09999999999999964e+00, -3.96499999999999986e+00,                     3,  8.00000000000000000e+00,  3.49400000000000022e+00,  3.58550000000000013e+00,  9.45699999999999985e-01
  2.99999999999999989e-02,  5.10137795999999977e+00,  5.10139999999999993e+00, -4.05600000000000005e+00,                     4,  8.00000000000000000e+00,  3.53019999999999978e+00,  3.58219999999999983e+00,  8.96199999999999997e-01
  2.99999999999999989e-02,  5.10240221000000016e+00,  5.10240000000000027e+00, -4.04000000000000004e+00,                     4,  8.00000000000000000e+00,  3.52409999999999979e+00,  3.58280000000000021e+00,  9.05100000000000016e-01
  2.99999999999999989e-02,  5.10682486999999963e+00,  5.10679999999999978e+00, -3.93500000000000005e+00,                     4,  8.00000000000000000e+00,  3.48179999999999978e+00,  3.58720000000000017e+00,  9.65300000000000047e-01
  2.99999999999999989e-02,  5.10938071999999988e+00,  5.10939999999999994e+00, -3.84399999999999986e+00,                     4,  8.00000000000000000e+00,  3.44569999999999999e+00,  3.59080000000000021e+00,  1.01610000000000000e+00
  2.99999999999999989e-02,  5.11165809999999965e+00,  5.11169999999999991e+00, -3.74500000000000011e+00,                     4,  8.00000000000000000e+00,  3.40609999999999991e+00,  3.59470000000000001e+00,  1.07119999999999993e+00
  2.99999999999999989e-02,  5.11360787999999999e+00,  5.11359999999999992e+00, -3.65099999999999980e+00,                     4,  8.00000000000000000e+00,  3.36839999999999984e+00,  3.59830000000000005e+00,  1.12359999999999993e+00
  2.99999999999999989e-02,  5.11551285000000000e+00,  5.11549999999999994e+00, -3.55399999999999983e+00,                     4,  8.00000000000000000e+00,  3.32949999999999990e+00,  3.60199999999999987e+00,  1.17740000000000000e+00
  2.99999999999999989e-02,  5.11774491999999981e+00,  5.11770000000000014e+00, -3.43999999999999995e+00,                     4,  8.00000000000000000e+00,  3.28399999999999981e+00,  3.60639999999999983e+00,  1.24049999999999994e+00
  2.99999999999999989e-02,  5.11972141000000036e+00,  5.11969999999999992e+00, -3.34600000000000009e+00,                     4,  8.00000000000000000e+00,  3.24630000000000019e+00,  3.60999999999999988e+00,  1.29289999999999994e+00
  2.99999999999999989e-02,  5.12187098999999968e+00,  5.12190000000000012e+00, -3.25400000000000000e+00,                     4,  8.00000000000000000e+00,  3.20949999999999980e+00,  3.61359999999999992e+00,  1.34430000000000005e+00
  2.99999999999999989e-02,  5.12437010000000015e+00,  5.12439999999999962e+00, -3.16299999999999981e+00,                     4,  8.00000000000000000e+00,  3.17300000000000004e+00,  3.61730000000000018e+00,  1.39569999999999994e+00
  2.99999999999999989e-02,  5.12743186999999967e+00,  5.12739999999999974e+00, -3.07399999999999984e+00,                     4,  8.00000000000000000e+00,  3.13750000000000018e+00,  3.62100000000000000e+00,  1.44649999999999990e+00
  2.99999999999999989e-02,  5.13204574999999963e+00,  5.13199999999999967e+00, -2.97500000000000009e+00,                     4,  8.00000000000000000e+00,  3.09799999999999986e+00,  3.62559999999999993e+00,  1.50469999999999993e+00
  2.99999999999999989e-02,  5.13915300000000030e+00,  5.13919999999999977e+00, -2.88799999999999990e+00,                     4,  8.00000000000000000e+00,  3.06309999999999993e+00,  3.63079999999999981e+00,  1.56109999999999993e+00
  2.99999999999999989e-02,  5.15078925999999981e+00,  5.15080000000000027e+00, -2.83800000000000008e+00,                     5,  8.00000000000000000e+00,  3.04329999999999989e+00,  3.63730000000000020e+00,  1.60769999999999991e+00
  2.99999999999999989e-02,  5.15620660999999991e+00,  5.15620000000000012e+00, -2.85000000000000009e+00,                     5,  8.00000000000000000e+00,  3.04820000000000002e+00,  3.64029999999999987e+00,  1.61519999999999997e+00
  2.99999999999999989e-02,  5.19693660999999985e+00,  5.19690000000000030e+00, -2.96799999999999997e+00,                     5,  8.00000000000000000e+00,  3.09529999999999994e+00,  3.64400000000000013e+00,  1.58640000000000003e+00
  2.99999999999999989e-02,  5.19999980999999956e+00,  5.20000000000000018e+00, -2.97599999999999998e+00,                     5,  8.00000000000000000e+00,  3.09830000000000005e+00,  3.64400000000000013e+00,  1.58359999999999990e+00
  2.99999999999999989e-02,  5.23448800999999975e+00,  5.23449999999999971e+00, -3.06099999999999994e+00,                     6,  8.00000000000000000e+00,  3.13249999999999984e+00,  3.64389999999999992e+00,  1.55210000000000004e+00
  2.99999999999999989e-02,  5.25108193999999973e+00,  5.25110000000000010e+00, -3.08300000000000018e+00,                     6,  8.00000000000000000e+00,  3.14130000000000020e+00,  3.64190000000000014e+00,  1.53639999999999999e+00
  2.99999999999999989e-02,  5.29833411999999981e+00,  5.29830000000000023e+00, -3.13899999999999979e+00,                     6,  8.00000000000000000e+00,  3.16380000000000017e+00,  3.63070000000000004e+00,  1.47330000000000005e+00
  2.99999999999999989e-02,  5.31281328000000030e+00,  5.31280000000000019e+00, -3.22699999999999987e+00,                     6,  8.00000000000000000e+00,  3.19879999999999987e+00,  3.62279999999999980e+00,  1.40759999999999996e+00
  2.99999999999999989e-02,  5.31583405000000031e+00,  5.31580000000000030e+00, -3.31800000000000006e+00,                     6,  8.00000000000000000e+00,  3.23530000000000006e+00,  3.61759999999999993e+00,  1.35080000000000000e+00
  2.99999999999999989e-02,  5.31682395999999979e+00,  5.31679999999999975e+00, -3.42899999999999983e+00,                     6,  8.00000000000000000e+00,  3.27970000000000006e+00,  3.61229999999999984e+00,  1.28530000000000011e+00
  2.99999999999999989e-02,  5.31703377000000010e+00,  5.31700000000000017e+00, -3.49100000000000010e+00,                     7,  8.00000000000000000e+00,  3.30430000000000001e+00,  3.60959999999999992e+00,  1.25000000000000000e+00
  2.99999999999999989e-02,  5.31710528999999976e+00,  5.31709999999999994e+00, -3.51799999999999979e+00,                     7,  8.00000000000000000e+00,  3.31499999999999995e+00,  3.60849999999999982e+00,  1.23479999999999990e+00
